UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1473096906,9/5/2016 12:00:00 AM,07:35:06,339.94,53,30.42,81,251.51,6.75,06:08:00,18:35:00
1473097206,9/5/2016 12:00:00 AM,07:40:06,360.59,54,30.42,81,238.82,5.62,06:08:00,18:35:00
1473097505,9/5/2016 12:00:00 AM,07:45:05,381.74,54,30.43,80,248.77,5.62,06:08:00,18:35:00
1473097803,9/5/2016 12:00:00 AM,07:50:03,402.82,55,30.43,79,245.84,5.62,06:08:00,18:35:00
1473098104,9/5/2016 12:00:00 AM,07:55:04,424.37,55,30.43,78,265.69,7.87,06:08:00,18:35:00
1473098409,9/5/2016 12:00:00 AM,08:00:09,447.18,56,30.42,76,240.23,7.87,06:08:00,18:35:00
1473098703,9/5/2016 12:00:00 AM,08:05:03,466.48,56,30.43,75,272.12,5.62,06:08:00,18:35:00
1473099005,9/5/2016 12:00:00 AM,08:10:05,486.42,56,30.43,76,271.74,9.0,06:08:00,18:35:00
1473099304,9/5/2016 12:00:00 AM,08:15:04,507.32,56,30.43,84,286.68,5.62,06:08:00,18:35:00
1473099605,9/5/2016 12:00:00 AM,08:20:05,528.53,56,30.43,83,253.05,6.75,06:08:00,18:35:00
1473099905,9/5/2016 12:00:00 AM,08:25:05,547.51,57,30.43,82,291.77,7.87,06:08:00,18:35:00
1473100204,9/5/2016 12:00:00 AM,08:30:04,567.5,57,30.43,81,286.33,5.62,06:08:00,18:35:00
1473100506,9/5/2016 12:00:00 AM,08:35:06,586.42,57,30.44,88,288.63,3.37,06:08:00,18:35:00
1473100803,9/5/2016 12:00:00 AM,08:40:03,604.9,57,30.43,88,285.15,6.75,06:08:00,18:35:00
1473101103,9/5/2016 12:00:00 AM,08:45:03,625.9,57,30.43,86,262.44,9.0,06:08:00,18:35:00
1473101406,9/5/2016 12:00:00 AM,08:50:06,644.55,57,30.43,87,288.15,5.62,06:08:00,18:35:00
1473101705,9/5/2016 12:00:00 AM,08:55:05,661.98,58,30.44,84,280.2,7.87,06:08:00,18:35:00
1473102006,9/5/2016 12:00:00 AM,09:00:06,679.18,58,30.44,87,313.76,9.0,06:08:00,18:35:00
1473102305,9/5/2016 12:00:00 AM,09:05:05,698.22,58,30.44,86,317.47,6.75,06:08:00,18:35:00
1473102603,9/5/2016 12:00:00 AM,09:10:03,716.31,58,30.44,87,291.77,10.12,06:08:00,18:35:00
1473102908,9/5/2016 12:00:00 AM,09:15:08,734.56,57,30.44,86,293.2,6.75,06:08:00,18:35:00
1473103206,9/5/2016 12:00:00 AM,09:20:06,750.56,58,30.44,87,317.78,10.12,06:08:00,18:35:00
1473103507,9/5/2016 12:00:00 AM,09:25:07,767.87,57,30.44,83,283.86,9.0,06:08:00,18:35:00
1473103804,9/5/2016 12:00:00 AM,09:30:04,783.1,58,30.45,85,321.84,11.25,06:08:00,18:35:00
1473104105,9/5/2016 12:00:00 AM,09:35:05,799.38,58,30.45,86,294.51,9.0,06:08:00,18:35:00
1473104403,9/5/2016 12:00:00 AM,09:40:03,814.74,58,30.45,85,302.89,6.75,06:08:00,18:35:00
1473104703,9/5/2016 12:00:00 AM,09:45:03,827.57,58,30.45,83,301.72,6.75,06:08:00,18:35:00
1473105004,9/5/2016 12:00:00 AM,09:50:04,843.56,59,30.45,83,317.47,7.87,06:08:00,18:35:00
1473105307,9/5/2016 12:00:00 AM,09:55:07,859.81,59,30.45,78,299.54,11.25,06:08:00,18:35:00
1473105603,9/5/2016 12:00:00 AM,10:00:03,872.42,59,30.45,75,299.32,7.87,06:08:00,18:35:00
1473105905,9/5/2016 12:00:00 AM,10:05:05,884.26,60,30.45,74,314.86,10.12,06:08:00,18:35:00
1473106203,9/5/2016 12:00:00 AM,10:10:03,899.71,60,30.45,75,287.21,10.12,06:08:00,18:35:00
1473106502,9/5/2016 12:00:00 AM,10:15:02,911.03,60,30.45,73,276.2,11.25,06:08:00,18:35:00
1473106806,9/5/2016 12:00:00 AM,10:20:06,926.04,60,30.45,70,302.54,9.0,06:08:00,18:35:00
1473107411,9/5/2016 12:00:00 AM,10:30:11,949.43,61,30.45,65,270.7,6.75,06:08:00,18:35:00
1473107706,9/5/2016 12:00:00 AM,10:35:06,956.43,61,30.45,75,284.3,7.87,06:08:00,18:35:00
1473108004,9/5/2016 12:00:00 AM,10:40:04,966.72,61,30.45,76,339.52,7.87,06:08:00,18:35:00
1473108310,9/5/2016 12:00:00 AM,10:45:10,979.73,61,30.45,68,308.97,9.0,06:08:00,18:35:00
1473108608,9/5/2016 12:00:00 AM,10:50:08,991.02,62,30.45,59,323.53,11.25,06:08:00,18:35:00
1473108902,9/5/2016 12:00:00 AM,10:55:02,996.12,61,30.45,69,330.18,5.62,06:08:00,18:35:00
1473109204,9/5/2016 12:00:00 AM,11:00:04,1005.56,62,30.45,69,324.37,9.0,06:08:00,18:35:00
1473109504,9/5/2016 12:00:00 AM,11:05:04,1012.25,62,30.45,70,323.51,9.0,06:08:00,18:35:00
1473109806,9/5/2016 12:00:00 AM,11:10:06,1020.18,62,30.45,63,335.62,6.75,06:08:00,18:35:00
1473110110,9/5/2016 12:00:00 AM,11:15:10,1028.58,62,30.45,67,322.08,7.87,06:08:00,18:35:00
1473110406,9/5/2016 12:00:00 AM,11:20:06,1036.12,62,30.45,60,309.53,6.75,06:08:00,18:35:00
1473110709,9/5/2016 12:00:00 AM,11:25:09,1039.76,62,30.44,68,260.01,11.25,06:08:00,18:35:00
1473111005,9/5/2016 12:00:00 AM,11:30:05,1044.18,62,30.44,70,305.68,10.12,06:08:00,18:35:00
1473111305,9/5/2016 12:00:00 AM,11:35:05,1048.61,62,30.44,73,319.05,10.12,06:08:00,18:35:00
1473111603,9/5/2016 12:00:00 AM,11:40:03,1054.64,62,30.44,64,301.39,9.0,06:08:00,18:35:00
1473111904,9/5/2016 12:00:00 AM,11:45:04,1057.8,63,30.44,71,276.35,6.75,06:08:00,18:35:00
1473112202,9/5/2016 12:00:00 AM,11:50:02,1062.72,63,30.44,67,340.81,7.87,06:08:00,18:35:00
1473112503,9/5/2016 12:00:00 AM,11:55:03,1064.63,63,30.44,63,316.05,7.87,06:08:00,18:35:00
1473112809,9/5/2016 12:00:00 AM,12:00:09,1067.61,63,30.44,65,307.86,11.25,06:08:00,18:35:00
1473113106,9/5/2016 12:00:00 AM,12:05:06,1069.88,63,30.44,66,323.33,6.75,06:08:00,18:35:00
1473113409,9/5/2016 12:00:00 AM,12:10:09,1071.92,63,30.44,65,311.36,7.87,06:08:00,18:35:00
1473113707,9/5/2016 12:00:00 AM,12:15:07,1072.67,63,30.43,67,316.06,7.87,06:08:00,18:35:00
1473114303,9/5/2016 12:00:00 AM,12:25:03,1072.92,63,30.43,67,330.27,7.87,06:08:00,18:35:00
1473114605,9/5/2016 12:00:00 AM,12:30:05,1069.75,63,30.43,66,300.47,6.75,06:08:00,18:35:00
1473114903,9/5/2016 12:00:00 AM,12:35:03,1073.56,64,30.43,67,301.67,6.75,06:08:00,18:35:00
1473115204,9/5/2016 12:00:00 AM,12:40:04,1073.58,64,30.43,66,313.94,9.0,06:08:00,18:35:00
1473115504,9/5/2016 12:00:00 AM,12:45:04,1067.92,64,30.43,67,296.87,11.25,06:08:00,18:35:00
1473115805,9/5/2016 12:00:00 AM,12:50:05,1067.19,63,30.43,67,305.68,6.75,06:08:00,18:35:00
1473116105,9/5/2016 12:00:00 AM,12:55:05,1063.15,64,30.43,67,331.74,9.0,06:08:00,18:35:00
1473116402,9/5/2016 12:00:00 AM,13:00:02,1056.3,64,30.43,70,324.73,9.0,06:08:00,18:35:00
1473116703,9/5/2016 12:00:00 AM,13:05:03,1049.51,63,30.42,67,358.0,4.5,06:08:00,18:35:00
1473117005,9/5/2016 12:00:00 AM,13:10:05,1045.39,64,30.42,73,301.05,9.0,06:08:00,18:35:00
1473117308,9/5/2016 12:00:00 AM,13:15:08,1064.99,64,30.42,71,317.56,9.0,06:08:00,18:35:00
1473117605,9/5/2016 12:00:00 AM,13:20:05,1051.18,64,30.42,69,312.89,6.75,06:08:00,18:35:00
1473117906,9/5/2016 12:00:00 AM,13:25:06,1035.15,64,30.42,75,328.19,10.12,06:08:00,18:35:00
1473118207,9/5/2016 12:00:00 AM,13:30:07,1067.42,64,30.42,82,334.04,6.75,06:08:00,18:35:00
1473118506,9/5/2016 12:00:00 AM,13:35:06,1102.97,64,30.42,82,358.64,3.37,06:08:00,18:35:00
1473118804,9/5/2016 12:00:00 AM,13:40:04,1264.07,64,30.42,81,358.72,10.12,06:08:00,18:35:00
1473119105,9/5/2016 12:00:00 AM,13:45:05,612.87,63,30.41,79,6.03,1.12,06:08:00,18:35:00
1473119403,9/5/2016 12:00:00 AM,13:50:03,326.89,63,30.42,86,352.57,7.87,06:08:00,18:35:00
1473119704,9/5/2016 12:00:00 AM,13:55:04,399.37,62,30.41,89,34.19,11.25,06:08:00,18:35:00
1473120006,9/5/2016 12:00:00 AM,14:00:06,1104.42,61,30.41,89,2.08,6.75,06:08:00,18:35:00
1473120312,9/5/2016 12:00:00 AM,14:05:12,635.99,60,30.41,90,36.46,2.25,06:08:00,18:35:00
1473120603,9/5/2016 12:00:00 AM,14:10:03,757.11,60,30.41,90,335.51,9.0,06:08:00,18:35:00
1473120904,9/5/2016 12:00:00 AM,14:15:04,1254.94,60,30.41,90,0.84,2.25,06:08:00,18:35:00
1473121205,9/5/2016 12:00:00 AM,14:20:05,562.24,60,30.41,91,335.52,4.5,06:08:00,18:35:00
1473121506,9/5/2016 12:00:00 AM,14:25:06,961.28,60,30.41,89,347.65,10.12,06:08:00,18:35:00
1473121804,9/5/2016 12:00:00 AM,14:30:04,759.98,61,30.41,88,357.87,6.75,06:08:00,18:35:00
1473122104,9/5/2016 12:00:00 AM,14:35:04,449.05,61,30.41,88,7.69,3.37,06:08:00,18:35:00
1473122406,9/5/2016 12:00:00 AM,14:40:06,330.78,60,30.41,90,20.3,3.37,06:08:00,18:35:00
1473122704,9/5/2016 12:00:00 AM,14:45:04,400.64,59,30.41,91,343.11,1.12,06:08:00,18:35:00
1473123004,9/5/2016 12:00:00 AM,14:50:04,674.18,59,30.41,92,0.66,6.75,06:08:00,18:35:00
1473123305,9/5/2016 12:00:00 AM,14:55:05,789.48,59,30.4,93,359.1,5.62,06:08:00,18:35:00
1473123608,9/5/2016 12:00:00 AM,15:00:08,1003.99,60,30.41,92,351.4,5.62,06:08:00,18:35:00
1473123906,9/5/2016 12:00:00 AM,15:05:06,669.09,60,30.41,91,335.78,9.0,06:08:00,18:35:00
1473124206,9/5/2016 12:00:00 AM,15:10:06,611.49,60,30.4,91,329.84,3.37,06:08:00,18:35:00
1473124503,9/5/2016 12:00:00 AM,15:15:03,536.21,59,30.4,92,343.55,6.75,06:08:00,18:35:00
1473124805,9/5/2016 12:00:00 AM,15:20:05,417.58,59,30.4,91,357.66,6.75,06:08:00,18:35:00
1473125108,9/5/2016 12:00:00 AM,15:25:08,436.0,59,30.4,91,3.23,3.37,06:08:00,18:35:00
1473125408,9/5/2016 12:00:00 AM,15:30:08,432.97,59,30.4,93,341.49,2.25,06:08:00,18:35:00
1473125702,9/5/2016 12:00:00 AM,15:35:02,342.9,58,30.4,92,355.6,3.37,06:08:00,18:35:00
1473126002,9/5/2016 12:00:00 AM,15:40:02,891.81,58,30.4,94,40.29,3.37,06:08:00,18:35:00
1473126304,9/5/2016 12:00:00 AM,15:45:04,498.57,58,30.4,92,356.63,3.37,06:08:00,18:35:00
1473126604,9/5/2016 12:00:00 AM,15:50:04,782.34,59,30.4,92,358.7,6.75,06:08:00,18:35:00
1473126904,9/5/2016 12:00:00 AM,15:55:04,274.33,59,30.4,92,335.69,5.62,06:08:00,18:35:00
1473127205,9/5/2016 12:00:00 AM,16:00:05,235.97,59,30.4,92,339.9,7.87,06:08:00,18:35:00
1473127507,9/5/2016 12:00:00 AM,16:05:07,295.9,59,30.4,92,323.36,7.87,06:08:00,18:35:00
1473127806,9/5/2016 12:00:00 AM,16:10:06,261.55,60,30.4,90,343.98,6.75,06:08:00,18:35:00
1473128109,9/5/2016 12:00:00 AM,16:15:09,278.73,59,30.4,89,350.98,4.5,06:08:00,18:35:00
1473128403,9/5/2016 12:00:00 AM,16:20:03,206.02,60,30.4,91,308.14,6.75,06:08:00,18:35:00
1473128702,9/5/2016 12:00:00 AM,16:25:02,313.54,60,30.4,89,358.14,9.0,06:08:00,18:35:00
1473129003,9/5/2016 12:00:00 AM,16:30:03,138.54,59,30.4,89,346.82,3.37,06:08:00,18:35:00
1473129303,9/5/2016 12:00:00 AM,16:35:03,265.4,59,30.4,91,335.72,1.12,06:08:00,18:35:00
1473129607,9/5/2016 12:00:00 AM,16:40:07,460.3,58,30.4,92,344.02,2.25,06:08:00,18:35:00
1473129904,9/5/2016 12:00:00 AM,16:45:04,167.58,58,30.4,92,1.39,7.87,06:08:00,18:35:00
1473130207,9/5/2016 12:00:00 AM,16:50:07,128.43,57,30.4,93,335.51,4.5,06:08:00,18:35:00
1473130507,9/5/2016 12:00:00 AM,16:55:07,121.77,56,30.4,95,33.01,1.12,06:08:00,18:35:00
1473130806,9/5/2016 12:00:00 AM,17:00:06,200.86,56,30.4,96,37.29,3.37,06:08:00,18:35:00
1473131103,9/5/2016 12:00:00 AM,17:05:03,155.72,56,30.4,96,1.09,1.12,06:08:00,18:35:00
1473131403,9/5/2016 12:00:00 AM,17:10:03,260.16,57,30.4,96,14.94,3.37,06:08:00,18:35:00
1473131702,9/5/2016 12:00:00 AM,17:15:02,249.42,57,30.4,96,351.7,3.37,06:08:00,18:35:00
1473132005,9/5/2016 12:00:00 AM,17:20:05,77.75,56,30.4,96,358.66,1.12,06:08:00,18:35:00
1473132304,9/5/2016 12:00:00 AM,17:25:04,199.17,56,30.4,97,51.5,1.12,06:08:00,18:35:00
1473132606,9/5/2016 12:00:00 AM,17:30:06,214.8,56,30.39,97,267.36,3.37,06:08:00,18:35:00
1473132903,9/5/2016 12:00:00 AM,17:35:03,183.01,57,30.4,97,326.66,4.5,06:08:00,18:35:00
1473133209,9/5/2016 12:00:00 AM,17:40:09,100.54,57,30.4,96,356.51,3.37,06:08:00,18:35:00
1473133505,9/5/2016 12:00:00 AM,17:45:05,69.48,56,30.4,95,352.99,3.37,06:08:00,18:35:00
1473133808,9/5/2016 12:00:00 AM,17:50:08,28.9,56,30.4,97,1.05,4.5,06:08:00,18:35:00
1473134103,9/5/2016 12:00:00 AM,17:55:03,19.3,55,30.4,97,1.22,1.12,06:08:00,18:35:00
1473134403,9/5/2016 12:00:00 AM,18:00:03,28.89,55,30.4,98,340.47,1.12,06:08:00,18:35:00
1473134705,9/5/2016 12:00:00 AM,18:05:05,19.85,54,30.4,98,335.46,2.25,06:08:00,18:35:00
1473135006,9/5/2016 12:00:00 AM,18:10:06,13.8,54,30.4,98,28.16,3.37,06:08:00,18:35:00
1473135308,9/5/2016 12:00:00 AM,18:15:08,12.41,54,30.4,99,5.88,3.37,06:08:00,18:35:00
1473135603,9/5/2016 12:00:00 AM,18:20:03,8.6,53,30.4,99,20.79,2.25,06:08:00,18:35:00
1473135906,9/5/2016 12:00:00 AM,18:25:06,5.7,53,30.4,99,39.54,3.37,06:08:00,18:35:00
1473136204,9/5/2016 12:00:00 AM,18:30:04,5.4,53,30.4,99,27.61,2.25,06:08:00,18:35:00
1473136509,9/5/2016 12:00:00 AM,18:35:09,3.86,52,30.41,99,47.88,0.0,06:08:00,18:35:00
1473136809,9/5/2016 12:00:00 AM,18:40:09,2.98,52,30.41,100,130.03,2.25,06:08:00,18:35:00
1473137108,9/5/2016 12:00:00 AM,18:45:08,2.74,52,30.41,100,81.67,2.25,06:08:00,18:35:00
1473137404,9/5/2016 12:00:00 AM,18:50:04,2.66,52,30.41,100,63.15,0.0,06:08:00,18:35:00
1473137704,9/5/2016 12:00:00 AM,18:55:04,2.64,53,30.41,100,77.77,1.12,06:08:00,18:35:00
1473138003,9/5/2016 12:00:00 AM,19:00:03,2.53,53,30.41,101,77.7,1.12,06:08:00,18:35:00
1473138304,9/5/2016 12:00:00 AM,19:05:04,3.31,53,30.41,101,78.12,1.12,06:08:00,18:35:00
1473138625,9/5/2016 12:00:00 AM,19:10:25,2.29,53,30.41,101,77.3,1.12,06:08:00,18:35:00
1473138919,9/5/2016 12:00:00 AM,19:15:19,2.7,53,30.41,100,56.36,2.25,06:08:00,18:35:00
1473139218,9/5/2016 12:00:00 AM,19:20:18,2.4,52,30.41,100,73.02,2.25,06:08:00,18:35:00
1473139524,9/5/2016 12:00:00 AM,19:25:24,2.49,52,30.41,100,73.31,3.37,06:08:00,18:35:00
1473139819,9/5/2016 12:00:00 AM,19:30:19,2.44,51,30.41,100,79.87,3.37,06:08:00,18:35:00
1473140121,9/5/2016 12:00:00 AM,19:35:21,2.42,51,30.41,100,117.27,2.25,06:08:00,18:35:00
1473140420,9/5/2016 12:00:00 AM,19:40:20,2.23,51,30.41,100,164.88,4.5,06:08:00,18:35:00
1473140722,9/5/2016 12:00:00 AM,19:45:22,2.36,50,30.41,100,86.69,2.25,06:08:00,18:35:00
1473141023,9/5/2016 12:00:00 AM,19:50:23,2.21,49,30.41,99,86.71,3.37,06:08:00,18:35:00
1473141321,9/5/2016 12:00:00 AM,19:55:21,2.27,49,30.41,100,77.88,4.5,06:08:00,18:35:00
1473141625,9/5/2016 12:00:00 AM,20:00:25,2.2,49,30.41,100,117.27,2.25,06:08:00,18:35:00
1473141920,9/5/2016 12:00:00 AM,20:05:20,2.01,49,30.41,100,136.64,4.5,06:08:00,18:35:00
1473142223,9/5/2016 12:00:00 AM,20:10:23,2.23,49,30.41,100,111.02,4.5,06:08:00,18:35:00
1473142521,9/5/2016 12:00:00 AM,20:15:21,2.01,48,30.41,99,162.2,3.37,06:08:00,18:35:00
1473142823,9/5/2016 12:00:00 AM,20:20:23,2.1,48,30.42,98,119.36,6.75,06:08:00,18:35:00
1473143122,9/5/2016 12:00:00 AM,20:25:22,1.97,48,30.42,90,121.68,1.12,06:08:00,18:35:00
1473143419,9/5/2016 12:00:00 AM,20:30:19,2.24,48,30.42,83,124.68,3.37,06:08:00,18:35:00
1473143723,9/5/2016 12:00:00 AM,20:35:23,2.25,48,30.42,78,159.8,4.5,06:08:00,18:35:00
1473144019,9/5/2016 12:00:00 AM,20:40:19,2.03,49,30.42,71,160.59,2.25,06:08:00,18:35:00
1473144321,9/5/2016 12:00:00 AM,20:45:21,1.95,49,30.42,69,155.59,4.5,06:08:00,18:35:00
1473144620,9/5/2016 12:00:00 AM,20:50:20,2.01,49,30.42,65,160.79,4.5,06:08:00,18:35:00
1473144919,9/5/2016 12:00:00 AM,20:55:19,2.07,49,30.43,66,143.94,3.37,06:08:00,18:35:00
1473145219,9/5/2016 12:00:00 AM,21:00:19,2.37,49,30.43,65,154.73,3.37,06:08:00,18:35:00
1473145519,9/5/2016 12:00:00 AM,21:05:19,2.12,49,30.43,71,159.43,6.75,06:08:00,18:35:00
1473145823,9/5/2016 12:00:00 AM,21:10:23,2.84,49,30.43,64,166.0,5.62,06:08:00,18:35:00
1473146121,9/5/2016 12:00:00 AM,21:15:21,2.95,49,30.43,67,136.64,5.62,06:08:00,18:35:00
1473146426,9/5/2016 12:00:00 AM,21:20:26,2.97,49,30.43,67,160.7,9.0,06:08:00,18:35:00
1473146720,9/5/2016 12:00:00 AM,21:25:20,3.08,49,30.43,65,159.21,4.5,06:08:00,18:35:00
1473147023,9/5/2016 12:00:00 AM,21:30:23,3.04,49,30.43,49,94.6,3.37,06:08:00,18:35:00
1473147319,9/5/2016 12:00:00 AM,21:35:19,3.07,50,30.43,60,124.85,2.25,06:08:00,18:35:00
1473147618,9/5/2016 12:00:00 AM,21:40:18,3.32,50,30.43,62,154.46,6.75,06:08:00,18:35:00
1473147922,9/5/2016 12:00:00 AM,21:45:22,2.81,49,30.43,61,158.3,5.62,06:08:00,18:35:00
1473148219,9/5/2016 12:00:00 AM,21:50:19,3.04,49,30.43,64,171.96,7.87,06:08:00,18:35:00
1473148522,9/5/2016 12:00:00 AM,21:55:22,2.53,49,30.43,63,159.97,2.25,06:08:00,18:35:00
1473148821,9/5/2016 12:00:00 AM,22:00:21,2.11,48,30.43,58,162.86,7.87,06:08:00,18:35:00
1473149124,9/5/2016 12:00:00 AM,22:05:24,2.23,48,30.43,60,152.18,4.5,06:08:00,18:35:00
1473149422,9/5/2016 12:00:00 AM,22:10:22,2.06,49,30.43,61,170.16,6.75,06:08:00,18:35:00
1473149723,9/5/2016 12:00:00 AM,22:15:23,2.32,49,30.43,60,167.48,1.12,06:08:00,18:35:00
1473150020,9/5/2016 12:00:00 AM,22:20:20,2.15,49,30.43,61,120.31,3.37,06:08:00,18:35:00
1473150327,9/5/2016 12:00:00 AM,22:25:27,2.15,49,30.43,62,146.59,6.75,06:08:00,18:35:00
1473150622,9/5/2016 12:00:00 AM,22:30:22,2.46,48,30.43,62,157.86,5.62,06:08:00,18:35:00
1473150923,9/5/2016 12:00:00 AM,22:35:23,2.14,48,30.43,60,158.98,5.62,06:08:00,18:35:00
1473151221,9/5/2016 12:00:00 AM,22:40:21,2.9,48,30.43,58,139.1,3.37,06:08:00,18:35:00
1473151523,9/5/2016 12:00:00 AM,22:45:23,2.58,48,30.43,55,158.75,4.5,06:08:00,18:35:00
1473151823,9/5/2016 12:00:00 AM,22:50:23,2.4,48,30.43,57,166.04,5.62,06:08:00,18:35:00
1473152121,9/5/2016 12:00:00 AM,22:55:21,2.31,48,30.43,58,172.06,3.37,06:08:00,18:35:00
1473152421,9/5/2016 12:00:00 AM,23:00:21,2.21,48,30.43,60,147.02,7.87,06:08:00,18:35:00
1473152718,9/5/2016 12:00:00 AM,23:05:18,2.22,48,30.43,57,180.05,5.62,06:08:00,18:35:00
1473153020,9/5/2016 12:00:00 AM,23:10:20,2.27,48,30.43,58,158.77,5.62,06:08:00,18:35:00
1473153321,9/5/2016 12:00:00 AM,23:15:21,2.15,47,30.43,57,162.79,7.87,06:08:00,18:35:00
1473153619,9/5/2016 12:00:00 AM,23:20:19,2.5,47,30.43,58,172.24,4.5,06:08:00,18:35:00
1473153924,9/5/2016 12:00:00 AM,23:25:24,2.5,48,30.43,58,159.4,6.75,06:08:00,18:35:00
1473154219,9/5/2016 12:00:00 AM,23:30:19,2.35,48,30.43,64,167.51,6.75,06:08:00,18:35:00
1473154521,9/5/2016 12:00:00 AM,23:35:21,2.27,48,30.43,64,135.83,4.5,06:08:00,18:35:00
1473154822,9/5/2016 12:00:00 AM,23:40:22,2.27,48,30.43,67,166.15,4.5,06:08:00,18:35:00
1473155123,9/5/2016 12:00:00 AM,23:45:23,2.19,47,30.43,70,164.29,5.62,06:08:00,18:35:00
1473155420,9/5/2016 12:00:00 AM,23:50:20,2.28,47,30.43,70,181.46,6.75,06:08:00,18:35:00
1473155720,9/5/2016 12:00:00 AM,23:55:20,2.34,46,30.43,72,165.48,6.75,06:08:00,18:35:00
1473156023,9/6/2016 12:00:00 AM,00:00:23,3.06,46,30.42,73,166.61,7.87,06:08:00,18:34:00
1473156319,9/6/2016 12:00:00 AM,00:05:19,2.27,46,30.42,74,166.48,7.87,06:08:00,18:34:00
1473157222,9/6/2016 12:00:00 AM,00:20:22,2.7,47,30.41,79,131.28,3.37,06:08:00,18:34:00
1473157524,9/6/2016 12:00:00 AM,00:25:24,3.8,47,30.41,80,186.3,5.62,06:08:00,18:34:00
1473157823,9/6/2016 12:00:00 AM,00:30:23,3.82,47,30.41,79,154.48,6.75,06:08:00,18:34:00
1473158721,9/6/2016 12:00:00 AM,00:45:21,3.15,47,30.41,82,127.69,5.62,06:08:00,18:34:00
1473159022,9/6/2016 12:00:00 AM,00:50:22,2.44,47,30.41,78,148.06,9.0,06:08:00,18:34:00
1473159321,9/6/2016 12:00:00 AM,00:55:21,2.69,47,30.41,76,144.09,6.75,06:08:00,18:34:00
1473159620,9/6/2016 12:00:00 AM,01:00:20,2.87,47,30.4,76,196.33,6.75,06:08:00,18:34:00
1473159920,9/6/2016 12:00:00 AM,01:05:20,3.08,47,30.4,76,177.44,5.62,06:08:00,18:34:00
1473160222,9/6/2016 12:00:00 AM,01:10:22,2.73,47,30.4,76,185.45,6.75,06:08:00,18:34:00
1473160523,9/6/2016 12:00:00 AM,01:15:23,2.78,47,30.4,76,179.69,5.62,06:08:00,18:34:00
1473160818,9/6/2016 12:00:00 AM,01:20:18,2.86,47,30.4,76,165.85,6.75,06:08:00,18:34:00
1473161120,9/6/2016 12:00:00 AM,01:25:20,2.8,47,30.39,75,157.3,4.5,06:08:00,18:34:00
1473161420,9/6/2016 12:00:00 AM,01:30:20,2.93,47,30.39,75,170.24,6.75,06:08:00,18:34:00
1473161721,9/6/2016 12:00:00 AM,01:35:21,2.28,47,30.39,76,152.6,7.87,06:08:00,18:34:00
1473162022,9/6/2016 12:00:00 AM,01:40:22,2.05,47,30.39,75,180.13,5.62,06:08:00,18:34:00
1473162319,9/6/2016 12:00:00 AM,01:45:19,2.48,47,30.39,76,182.34,5.62,06:08:00,18:34:00
1473162621,9/6/2016 12:00:00 AM,01:50:21,2.74,47,30.4,75,137.91,4.5,06:08:00,18:34:00
1473162927,9/6/2016 12:00:00 AM,01:55:27,3.44,47,30.39,75,168.18,5.62,06:08:00,18:34:00
1473163218,9/6/2016 12:00:00 AM,02:00:18,2.99,47,30.39,75,176.38,6.75,06:08:00,18:34:00
1473163521,9/6/2016 12:00:00 AM,02:05:21,3.03,47,30.39,75,162.13,5.62,06:08:00,18:34:00
1473163819,9/6/2016 12:00:00 AM,02:10:19,3.21,47,30.39,75,159.56,7.87,06:08:00,18:34:00
1473164120,9/6/2016 12:00:00 AM,02:15:20,2.94,47,30.39,75,179.86,5.62,06:08:00,18:34:00
1473164423,9/6/2016 12:00:00 AM,02:20:23,2.69,47,30.39,75,185.38,5.62,06:08:00,18:34:00
1473164720,9/6/2016 12:00:00 AM,02:25:20,2.89,47,30.39,75,172.68,3.37,06:08:00,18:34:00
1473165024,9/6/2016 12:00:00 AM,02:30:24,4.04,47,30.39,76,189.49,7.87,06:08:00,18:34:00
1473165322,9/6/2016 12:00:00 AM,02:35:22,4.28,46,30.39,76,189.11,7.87,06:08:00,18:34:00
1473165625,9/6/2016 12:00:00 AM,02:40:25,3.87,46,30.39,76,175.7,6.75,06:08:00,18:34:00
1473165927,9/6/2016 12:00:00 AM,02:45:27,3.54,46,30.39,75,174.93,5.62,06:08:00,18:34:00
1473166218,9/6/2016 12:00:00 AM,02:50:18,3.31,46,30.39,75,165.66,5.62,06:08:00,18:34:00
1473166523,9/6/2016 12:00:00 AM,02:55:23,3.28,46,30.39,74,182.13,9.0,06:08:00,18:34:00
1473166819,9/6/2016 12:00:00 AM,03:00:19,3.09,46,30.38,74,186.68,5.62,06:08:00,18:34:00
1473167119,9/6/2016 12:00:00 AM,03:05:19,3.11,46,30.38,73,180.81,6.75,06:08:00,18:34:00
1473167419,9/6/2016 12:00:00 AM,03:10:19,3.57,46,30.38,74,187.74,7.87,06:08:00,18:34:00
1473167718,9/6/2016 12:00:00 AM,03:15:18,2.65,45,30.38,73,182.43,6.75,06:08:00,18:34:00
1473168022,9/6/2016 12:00:00 AM,03:20:22,3.24,45,30.38,72,167.27,5.62,06:08:00,18:34:00
1473168323,9/6/2016 12:00:00 AM,03:25:23,2.64,45,30.38,71,172.28,6.75,06:08:00,18:34:00
1473168619,9/6/2016 12:00:00 AM,03:30:19,2.96,45,30.38,71,183.33,5.62,06:08:00,18:34:00
1473168921,9/6/2016 12:00:00 AM,03:35:21,2.8,45,30.38,71,191.09,5.62,06:08:00,18:34:00
